battery_power,clock_speed,fc,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,blue,dual_sim,four_g,three_g,touch_screen,wifi
0.9786239144956581,0.35999999999999993,0.10526315789473684,0.6129032258064516,0.8888888888888888,0.8750000000000001,1.0,0.9,0.6107142857142858,0.9926568758344458,0.24786096256684492,0.4285714285714286,0.1111111111111111,1.0,1,1,0,0,1,0
0.001336005344021396,0.8,0.15789473684210525,0.8870967741935484,0.5555555555555555,0.8750000000000001,0.7142857142857142,0.55,0.3969387755102041,0.5280373831775701,0.012566844919786102,0.4285714285714286,0.4444444444444444,0.7777777777777777,0,0,0,0,0,1
0.5531062124248498,0.48000000000000004,0.2631578947368421,0.33870967741935487,0.5555555555555555,0.9833333333333333,1.0,0.30000000000000004,0.19387755102040818,0.1214953271028037,0.5481283422459894,0.4285714285714286,0.5555555555555556,0.3888888888888889,1,0,1,1,1,0
0.16165664662658652,0.0,0.0,0.5,0.2222222222222222,0.125,0.14285714285714285,0.05,0.8096938775510205,0.7736982643524699,0.015508021390374327,0.9999999999999999,0.5555555555555556,0.1111111111111111,0,1,1,1,0,0
0.6052104208416834,0.76,0.05263157894736842,0.32258064516129037,0.6666666666666666,0.20000000000000007,0.42857142857142855,0.2,0.5979591836734695,0.47863818424566085,0.5171122994652406,0.2857142857142857,0.38888888888888884,0.6111111111111112,1,0,1,1,0,1
0.7454909819639279,0.4000000000000001,0.05263157894736842,0.9838709677419355,0.6666666666666666,0.2583333333333333,0.14285714285714285,0.5,0.13979591836734695,0.3865153538050734,0.667379679144385,0.9999999999999999,0.5555555555555556,0.3333333333333333,0,0,1,1,1,1
0.7067468269873081,0.4400000000000001,0.3157894736842105,0.06451612903225806,0.4444444444444445,0.6833333333333335,0.7142857142857142,0.8500000000000001,0.09132653061224491,0.7069425901201603,0.8272727272727273,0.2857142857142857,0.05555555555555555,0.05555555555555555,1,1,1,1,1,1
0.8410153640614564,0.35999999999999993,0.2631578947368421,0.9838709677419355,0.7777777777777778,0.3916666666666667,1.0,0.9500000000000001,0.7051020408163265,0.589452603471295,0.47994652406417115,0.9999999999999999,0.6666666666666666,0.7777777777777777,0,1,0,0,1,0
0.07214428857715433,0.0,0.15789473684210525,0.3870967741935484,0.2222222222222222,0.10833333333333339,0.42857142857142855,0.2,0.4785714285714286,0.9666221628838452,0.42994652406417116,0.4285714285714286,0.5555555555555556,0.6666666666666665,0,0,0,1,1,1
0.6165664662658651,0.0,0.8421052631578947,0.33870967741935487,0.5555555555555555,0.0,0.42857142857142855,0.9,0.7137755102040817,0.7763684913217623,0.2125668449197861,0.6428571428571429,0.611111111111111,0.7777777777777777,0,1,1,1,1,1
0.5437541750167001,0.8400000000000001,0.3684210526315789,1.0,0.7777777777777778,0.4,0.8571428571428572,0.8,0.030102040816326534,0.0500667556742323,0.8074866310160428,0.07142857142857145,0.16666666666666666,0.6111111111111112,1,0,0,0,0,0
0.8209752839011357,0.6000000000000001,0.0,0.29032258064516125,0.0,0.525,0.42857142857142855,0.5,0.213265306122449,0.34913217623497994,0.3574866310160428,0.6428571428571429,0.0,0.5555555555555556,0,1,1,1,1,0
0.9672678690714764,0.0,0.10526315789473684,0.467741935483871,0.0,0.5416666666666666,0.5714285714285714,0.45,0.4270408163265306,0.4552736982643525,0.15347593582887703,0.1428571428571429,0.16666666666666666,0.9444444444444444,1,1,1,1,0,0
0.5971943887775552,0.9199999999999999,0.0,0.8548387096774194,0.5555555555555555,0.31666666666666665,0.2857142857142857,0.05,0.3989795918367347,0.8591455273698263,0.8328877005347594,0.4285714285714286,0.1111111111111111,0.7777777777777777,1,0,1,1,1,0
0.19572478289913164,0.8,0.7894736842105263,0.1935483870967742,0.5555555555555555,0.975,0.2857142857142857,0.9500000000000001,0.15918367346938778,0.5847797062750334,0.5114973262032085,0.9999999999999999,0.4444444444444444,0.8888888888888888,0,1,0,0,0,1
0.5724782899131597,0.48000000000000004,0.0,0.935483870967742,0.5555555555555555,0.5583333333333335,0.2857142857142857,0.05,0.4535714285714286,0.7576769025367156,0.04866310160427807,0.6428571428571429,0.5555555555555556,0.6111111111111112,0,0,0,1,0,0
0.9352037408149634,0.0,0.2631578947368421,0.6290322580645161,0.5555555555555555,0.42499999999999993,0.14285714285714285,0.8500000000000001,0.0015306122448979593,0.7757009345794392,0.02941176470588236,0.0,0.05555555555555555,0.5555555555555556,1,0,1,1,0,0
0.8243152972611891,0.56,0.0,0.9193548387096774,0.6666666666666666,0.5666666666666668,0.7142857142857142,0.0,0.06989795918367347,0.23097463284379172,0.7946524064171123,0.07142857142857145,0.05555555555555555,0.3888888888888889,1,1,1,1,1,0
0.2792251169004677,0.0,0.5789473684210527,0.17741935483870966,0.2222222222222222,0.6583333333333333,0.0,0.75,0.1403061224489796,0.04672897196261683,0.20588235294117652,0.2142857142857143,0.2222222222222222,0.8333333333333333,0,1,0,1,0,0
0.1790247160988644,0.27999999999999997,0.10526315789473684,0.24193548387096772,0.0,0.125,1.0,0.2,0.7061224489795919,0.636849132176235,0.43288770053475933,0.9285714285714285,0.1111111111111111,0.49999999999999994,1,0,0,0,0,1
0.46025384101536415,0.6800000000000002,0.47368421052631576,0.7258064516129032,0.2222222222222222,0.8833333333333334,0.7142857142857142,0.5,0.7229591836734695,0.6281708945260347,0.09786096256684491,0.2857142857142857,0.16666666666666666,0.9444444444444444,1,1,0,1,1,1
0.1790247160988644,0.0,0.631578947368421,0.8387096774193549,0.11111111111111112,0.2666666666666667,0.42857142857142855,0.9500000000000001,0.7066326530612246,0.8544726301735648,0.18262032085561497,0.7142857142857143,0.4444444444444444,1.0,0,1,1,1,0,1
0.8022712090848365,0.2,0.3684210526315789,0.5483870967741935,0.0,0.8083333333333335,0.5714285714285714,0.45,0.6326530612244898,0.9552736982643524,0.3133689839572193,0.2142857142857143,0.3333333333333333,0.4444444444444445,0,0,0,0,0,0
0.07414829659318639,0.07999999999999996,0.3157894736842105,0.532258064516129,0.5555555555555555,0.8416666666666667,0.5714285714285714,0.6000000000000001,0.6602040816326531,0.5587449933244325,0.7783422459893048,0.6428571428571429,0.5,0.2222222222222222,1,0,0,0,0,0
0.7267869071476287,0.03999999999999998,0.0,0.04838709677419355,0.7777777777777778,0.2666666666666667,0.5714285714285714,0.1,0.3959183673469388,0.5987983978638184,0.8481283422459893,0.1428571428571429,0.2777777777777778,0.9444444444444444,0,0,0,1,1,1
0.4676018704074817,0.0,0.10526315789473684,0.12903225806451613,1.0,0.15833333333333333,0.8571428571428572,0.35000000000000003,0.15612244897959185,0.03871829105473962,0.06336898395721925,0.7142857142857143,0.3333333333333333,0.6666666666666665,1,0,0,1,1,1
0.683366733466934,0.52,0.0,0.12903225806451613,0.5555555555555555,0.7833333333333333,0.42857142857142855,0.05,0.07857142857142858,0.033377837116154885,0.6470588235294118,0.7857142857142857,0.2777777777777778,0.6111111111111112,1,1,0,1,0,1
0.37875751503006017,0.07999999999999996,0.47368421052631576,0.7903225806451613,0.4444444444444445,0.3666666666666666,0.42857142857142855,0.75,0.7168367346938777,0.9412550066755674,0.07807486631016043,0.5,0.4444444444444444,0.2222222222222222,0,1,0,1,1,0
0.5490981963927857,0.8,0.5263157894736842,0.4193548387096774,0.11111111111111112,0.42499999999999993,0.42857142857142855,0.6000000000000001,0.0826530612244898,0.07943925233644861,0.4368983957219251,0.3571428571428571,0.0,0.7222222222222221,1,1,1,1,1,1
0.37541750167000676,0.4000000000000001,0.3684210526315789,0.016129032258064516,0.8888888888888888,0.6250000000000001,0.42857142857142855,0.5,0.20102040816326533,0.23297730307076103,0.4441176470588235,0.5,0.5555555555555556,1.0,0,0,0,1,1,0
0.12291249164996665,0.0,0.42105263157894735,0.17741935483870966,0.7777777777777778,0.01666666666666672,0.8571428571428572,0.75,0.5566326530612246,0.4692923898531375,0.7893048128342246,0.7142857142857143,0.38888888888888884,0.0,0,1,1,1,1,1
0.6606546426185705,0.0,0.21052631578947367,1.0,0.2222222222222222,0.5833333333333334,1.0,0.4,0.7229591836734695,0.6435246995994659,0.8935828877005348,0.8571428571428571,0.5,0.27777777777777773,1,1,1,1,1,1
0.12491649966599871,0.8,0.47368421052631576,0.6129032258064516,0.11111111111111112,0.2416666666666667,0.5714285714285714,1.0,0.19183673469387758,0.9726301735647529,0.30053475935828877,0.5,0.38888888888888884,0.3333333333333333,1,0,0,0,1,0
0.02538410153640619,0.03999999999999998,0.47368421052631576,0.30645161290322576,0.0,0.5416666666666666,0.8571428571428572,0.7000000000000001,0.2811224489795919,0.06608811748998661,0.8927807486631016,0.6428571428571429,0.2777777777777778,0.3888888888888889,1,1,0,0,0,0
0.4555778223112893,0.0,0.15789473684210525,0.7419354838709677,0.0,0.33333333333333337,1.0,0.6000000000000001,0.13673469387755102,0.3404539385847797,0.23903743315508025,0.2142857142857143,0.16666666666666666,0.05555555555555555,1,1,1,1,0,0
0.05744822979291919,0.72,0.21052631578947367,0.06451612903225806,0.6666666666666666,0.7500000000000001,0.0,0.8,0.3122448979591837,0.8631508678237649,0.6735294117647059,0.2857142857142857,0.1111111111111111,0.6666666666666665,1,1,0,1,1,0
0.809619238476954,1.0000000000000002,0.2631578947368421,0.29032258064516125,0.8888888888888888,0.20000000000000007,0.8571428571428572,0.8500000000000001,0.12091836734693878,0.260347129506008,0.19064171122994655,0.4285714285714286,0.5555555555555556,0.4444444444444445,0,1,1,1,0,0
0.08617234468937879,0.6000000000000001,0.47368421052631576,0.1935483870967742,0.4444444444444445,0.8333333333333334,1.0,0.65,0.0336734693877551,0.6328437917222963,0.25508021390374336,0.5,0.4444444444444444,0.5555555555555556,0,0,1,1,0,0
0.5030060120240482,0.27999999999999997,0.10526315789473684,0.7741935483870968,0.6666666666666666,0.2333333333333334,0.5714285714285714,0.30000000000000004,0.23571428571428574,0.342456608811749,0.989572192513369,0.3571428571428571,0.2222222222222222,0.8333333333333333,0,1,0,1,1,0
0.9158316633266534,0.0,0.7368421052631579,0.7580645161290323,0.11111111111111112,0.4916666666666666,0.8571428571428572,0.9,0.0413265306122449,0.5934579439252337,0.7740641711229946,0.7857142857142857,0.8333333333333333,0.16666666666666669,1,1,0,1,1,0
0.47895791583166336,0.52,0.05263157894736842,0.1935483870967742,0.4444444444444445,0.5583333333333335,0.2857142857142857,0.2,0.11683673469387756,0.07743658210947929,0.0374331550802139,0.8571428571428571,0.0,0.16666666666666669,0,1,1,1,0,0
0.5597862391449566,0.72,0.0,0.6129032258064516,0.0,0.3583333333333333,0.14285714285714285,0.05,0.10816326530612246,0.5133511348464619,0.5679144385026739,0.07142857142857145,0.2222222222222222,0.27777777777777773,1,1,0,1,0,1
0.04141616566466266,0.0,0.10526315789473684,0.6290322580645161,0.8888888888888888,0.5416666666666666,0.5714285714285714,0.30000000000000004,0.6443877551020408,0.8117489986648865,0.627005347593583,0.4285714285714286,0.1111111111111111,0.3888888888888889,1,1,1,1,1,0
0.5090180360721444,0.6000000000000001,0.0,0.04838709677419355,0.33333333333333337,0.5499999999999999,0.7142857142857142,0.15000000000000002,0.4867346938775511,0.7403204272363151,0.4545454545454546,0.2857142857142857,0.3333333333333333,0.1111111111111111,1,0,0,1,1,1
0.5190380761523047,0.2,0.3684210526315789,0.3548387096774194,0.7777777777777778,0.7500000000000001,0.2857142857142857,0.8,0.689795918367347,0.8511348464619493,0.770855614973262,0.07142857142857145,0.1111111111111111,0.49999999999999994,1,0,1,1,1,1
0.3714094856379426,0.8800000000000001,0.15789473684210525,0.6290322580645161,0.0,0.14166666666666672,0.42857142857142855,0.5,0.20255102040816328,0.26101468624833113,0.47459893048128343,0.7857142857142857,0.5,0.0,1,0,1,1,1,0
0.7074148296593188,0.72,0.0,0.32258064516129037,0.7777777777777778,0.7416666666666666,0.8571428571428572,0.05,0.3801020408163266,0.5767690253671561,0.44919786096256686,0.7142857142857143,0.611111111111111,0.7777777777777777,0,0,1,1,1,1
0.15497661990647965,0.03999999999999998,0.0,0.9838709677419355,0.2222222222222222,0.20833333333333337,0.8571428571428572,0.5,0.48469387755102045,0.8271028037383177,0.19411764705882356,0.8571428571428571,0.2222222222222222,0.3888888888888889,1,1,0,1,0,1
0.6085504342017369,0.03999999999999998,0.47368421052631576,0.8870967741935484,0.11111111111111112,0.050000000000000044,0.2857142857142857,0.5,0.0010204081632653062,0.1068090787716956,0.42647058823529416,0.7142857142857143,0.5555555555555556,0.8888888888888888,0,0,0,0,0,1
0.6513026052104209,0.0,0.0,0.6612903225806451,0.6666666666666666,0.5666666666666668,0.14285714285714285,0.1,0.9127551020408164,0.9826435246995995,0.9053475935828877,0.7142857142857143,0.5555555555555556,0.2222222222222222,0,0,1,1,0,1
0.9959919839679359,0.4400000000000001,0.2631578947368421,0.8870967741935484,1.0,0.16666666666666674,0.14285714285714285,0.75,0.7918367346938776,0.7316421895861147,0.093048128342246,0.2857142857142857,0.16666666666666666,0.1111111111111111,1,0,1,1,1,1
0.9338677354709419,0.03999999999999998,0.0,0.3870967741935484,0.0,0.5916666666666667,0.14285714285714285,0.0,0.0489795918367347,0.20961281708945256,0.020855614973262035,0.5714285714285714,0.611111111111111,0.1111111111111111,1,0,0,1,0,1
0.9826319305277222,0.27999999999999997,0.0,0.5645161290322581,0.6666666666666666,0.18333333333333335,0.14285714285714285,0.05,0.364795918367347,0.7663551401869158,0.6983957219251338,0.7857142857142857,0.0,0.8333333333333333,0,1,0,0,0,0
0.7969271877087509,0.52,0.0,0.8225806451612904,1.0,0.8833333333333334,0.7142857142857142,0.0,0.6091836734693878,0.472630173564753,0.37299465240641716,0.1428571428571429,0.2777777777777778,0.2222222222222222,0,0,0,1,0,0
0.6466265865063461,0.6400000000000001,0.0,0.0967741935483871,0.6666666666666666,0.3583333333333333,0.8571428571428572,0.0,0.20306122448979594,0.42256341789052065,0.21229946524064175,0.2142857142857143,0.05555555555555555,0.05555555555555555,0,0,0,0,1,0
0.15297261189044759,0.6400000000000001,0.0,0.03225806451612903,0.0,0.07500000000000007,1.0,0.1,0.15408163265306124,0.4986648865153538,0.2545454545454546,0.9999999999999999,0.8333333333333333,0.1111111111111111,0,1,1,1,1,1
0.6686706746826989,0.27999999999999997,0.0,0.8387096774193549,0.11111111111111112,0.4833333333333333,0.5714285714285714,0.6000000000000001,0.03316326530612245,0.05874499332443256,0.9184491978609626,0.8571428571428571,0.7777777777777777,0.7777777777777777,1,0,0,1,1,0
0.7267869071476287,0.8400000000000001,0.47368421052631576,0.7096774193548387,0.33333333333333337,0.033333333333333326,0.2857142857142857,0.8,0.3153061224489796,0.29372496662216285,0.5655080213903744,0.4285714285714286,0.5,1.0,0,0,0,1,1,0
0.9285237140948566,0.9199999999999999,0.3684210526315789,0.5645161290322581,0.33333333333333337,0.4083333333333333,0.8571428571428572,0.7000000000000001,0.08622448979591837,0.40587449933244324,0.9213903743315508,0.2142857142857143,0.3333333333333333,0.49999999999999994,0,0,1,1,0,0
0.054108216432865786,0.0,0.15789473684210525,0.4032258064516129,0.11111111111111112,0.7333333333333333,0.2857142857142857,0.5,0.5025510204081634,0.6141522029372496,0.582620320855615,0.9999999999999999,0.1111111111111111,0.0,0,1,0,1,1,1
0.7394789579158318,0.52,0.3684210526315789,0.4193548387096774,0.33333333333333337,0.8583333333333333,0.14285714285714285,0.65,0.5168367346938776,0.43925233644859807,0.06176470588235293,0.7142857142857143,0.611111111111111,0.3333333333333333,0,1,0,0,0,1
0.4502338009352038,0.03999999999999998,0.5263157894736842,0.3709677419354839,0.0,0.5416666666666666,0.14285714285714285,0.6000000000000001,0.06989795918367347,0.6682242990654206,0.7740641711229946,0.2857142857142857,0.2222222222222222,0.5555555555555556,0,0,0,1,0,0
0.27855711422845697,0.16000000000000003,0.05263157894736842,0.0967741935483871,0.0,0.3583333333333333,0.8571428571428572,0.25,0.3331632653061225,0.11415220293724965,0.37272727272727274,0.8571428571428571,0.2222222222222222,0.6666666666666665,0,1,0,1,1,0
0.4495657982631931,0.07999999999999996,0.05263157894736842,0.3709677419354839,0.7777777777777778,0.09166666666666667,0.14285714285714285,0.4,0.5596938775510205,0.6415220293724966,0.007219251336898394,0.9999999999999999,0.38888888888888884,0.05555555555555555,0,1,1,1,0,1
0.4168336673346694,0.8800000000000001,0.5263157894736842,0.33870967741935487,0.33333333333333337,0.30833333333333335,0.0,0.7000000000000001,0.3948979591836735,0.29305740987983975,0.3697860962566845,0.6428571428571429,0.4444444444444444,0.5555555555555556,1,0,0,1,1,0
0.39278557114228463,0.16000000000000003,0.631578947368421,0.0,0.6666666666666666,0.5416666666666666,0.5714285714285714,0.75,0.32448979591836735,0.5066755674232309,0.6703208556149733,0.5714285714285714,0.6666666666666666,0.4444444444444445,1,1,1,1,0,1
0.10487641950567805,0.8800000000000001,0.0,0.16129032258064516,0.8888888888888888,0.19166666666666665,0.8571428571428572,0.15000000000000002,0.589795918367347,0.8344459279038718,0.8901069518716578,0.6428571428571429,0.611111111111111,1.0,1,0,1,1,0,0
0.16967267869071478,0.9199999999999999,0.2631578947368421,0.7903225806451613,0.2222222222222222,0.8833333333333334,0.42857142857142855,0.6000000000000001,0.16071428571428573,0.3271028037383177,0.6620320855614974,0.3571428571428571,0.05555555555555555,0.7777777777777777,1,0,1,1,0,1
0.7414829659318638,0.0,0.5789473684210527,0.016129032258064516,0.5555555555555555,0.15000000000000002,0.2857142857142857,0.7000000000000001,0.1545918367346939,0.14285714285714285,0.3574866310160428,0.2142857142857143,0.2222222222222222,0.3888888888888889,1,1,0,1,0,1
0.14228456913827658,0.6400000000000001,0.2631578947368421,0.14516129032258066,0.0,0.975,0.2857142857142857,0.30000000000000004,0.8928571428571429,0.9058744993324432,0.24224598930481284,0.7142857142857143,0.6666666666666666,0.9444444444444444,1,1,1,1,1,0
0.3767535070140281,0.48000000000000004,0.21052631578947367,0.7419354838709677,0.2222222222222222,0.6833333333333335,0.7142857142857142,0.4,0.6061224489795919,0.9666221628838452,0.0018716577540107,0.2142857142857143,0.0,0.5555555555555556,0,1,1,1,0,0
0.22110888443553778,0.0,0.2631578947368421,0.32258064516129037,0.5555555555555555,0.9833333333333333,0.0,0.4,0.17500000000000002,0.6214953271028038,0.37647058823529417,0.7142857142857143,0.2222222222222222,1.0,1,0,1,1,1,1
0.2618570474281897,0.8,0.0,0.8548387096774194,0.5555555555555555,0.8583333333333333,0.14285714285714285,0.05,0.21275510204081635,0.2977303070761015,0.7294117647058824,0.1428571428571429,0.05555555555555555,0.2222222222222222,0,1,0,0,1,1
0.4522378089512359,0.32,0.0,0.7580645161290323,0.5555555555555555,0.17500000000000004,0.5714285714285714,0.0,0.29540816326530617,0.06408544726301735,0.6024064171122995,0.07142857142857145,0.16666666666666666,0.8333333333333333,1,0,0,0,0,0
0.8710754843019373,0.0,0.0,0.4354838709677419,0.11111111111111112,0.85,0.42857142857142855,0.1,0.38673469387755105,0.26101468624833113,0.272192513368984,0.9999999999999999,0.2222222222222222,0.8333333333333333,1,0,0,0,1,0
0.22044088176352705,0.48000000000000004,0.3684210526315789,0.3870967741935484,0.6666666666666666,0.8083333333333335,0.5714285714285714,0.55,0.26071428571428573,0.08077436582109476,0.3866310160427808,0.07142857142857145,0.2777777777777778,1.0,0,1,1,1,1,1
0.21108884435537745,0.32,0.0,0.14516129032258066,0.4444444444444445,0.5333333333333333,0.2857142857142857,0.55,0.36836734693877554,0.17757009345794394,0.4762032085561497,0.4285714285714286,0.3333333333333333,0.9444444444444444,0,0,0,0,1,0
0.6098864395457583,0.4000000000000001,0.2631578947368421,0.6774193548387097,0.4444444444444445,0.8333333333333334,0.14285714285714285,0.30000000000000004,0.022448979591836737,0.4125500667556742,0.8641711229946525,0.7857142857142857,0.6666666666666666,0.6111111111111112,1,1,0,0,1,0
0.6646626586506347,0.56,0.6842105263157894,0.5806451612903226,0.0,0.3833333333333334,0.42857142857142855,0.7000000000000001,0.2556122448979592,0.004005340453938577,0.44625668449197864,0.8571428571428571,0.2222222222222222,0.2222222222222222,1,1,0,0,0,1
0.6553106212424851,0.0,0.10526315789473684,0.7419354838709677,0.11111111111111112,0.5166666666666667,0.8571428571428572,0.5,0.3234693877551021,0.09479305740987981,0.7254010695187166,0.5,0.4444444444444444,0.5555555555555556,0,0,0,1,1,1
0.37474949899799603,0.0,0.15789473684210525,0.5967741935483871,0.8888888888888888,0.3666666666666666,0.42857142857142855,0.2,0.29132653061224495,0.21161548731642188,0.29064171122994653,0.7857142857142857,0.0,0.49999999999999994,0,0,1,1,0,1
0.9185036740146961,0.9199999999999999,0.15789473684210525,0.8709677419354839,0.33333333333333337,0.85,0.2857142857142857,0.2,0.11989795918367348,0.05674232309746324,0.7387700534759358,0.5,0.1111111111111111,0.8888888888888888,0,1,1,1,0,0
0.3887775551102205,0.96,0.05263157894736842,0.5967741935483871,1.0,0.775,1.0,0.1,0.2668367346938776,0.028037383177570097,0.7994652406417113,0.2142857142857143,0.3333333333333333,0.2222222222222222,1,1,1,1,0,1
0.18436873747494997,0.8400000000000001,0.15789473684210525,0.4516129032258065,0.8888888888888888,0.5666666666666668,0.5714285714285714,0.8500000000000001,0.09642857142857143,0.4292389853137516,0.9700534759358289,0.6428571428571429,0.5555555555555556,0.27777777777777773,1,0,0,1,0,0
0.7474949899799601,0.8400000000000001,0.3157894736842105,0.04838709677419355,0.8888888888888888,0.8833333333333334,0.7142857142857142,0.9,0.22142857142857145,0.5600801068090787,0.22139037433155084,0.9285714285714285,0.7777777777777777,0.6111111111111112,0,1,0,1,0,0
0.15497661990647965,0.6400000000000001,0.2631578947368421,0.08064516129032258,0.11111111111111112,0.7833333333333333,0.8571428571428572,0.5,0.22704081632653064,0.6068090787716955,0.30614973262032086,0.7142857142857143,0.4444444444444444,0.0,0,0,1,1,1,0
0.34736138944555783,0.32,0.3684210526315789,0.1129032258064516,0.6666666666666666,0.9333333333333335,0.14285714285714285,0.6000000000000001,0.4596938775510204,0.8631508678237649,0.2933155080213904,0.07142857142857145,0.05555555555555555,0.6666666666666665,0,0,0,1,1,0
0.6700066800267201,0.4000000000000001,0.631578947368421,0.5161290322580645,0.6666666666666666,0.5166666666666667,1.0,0.75,0.25867346938775515,0.3157543391188251,0.681283422459893,0.1428571428571429,0.1111111111111111,0.27777777777777773,0,0,1,1,0,1
0.3340013360053441,0.9199999999999999,0.05263157894736842,0.6129032258064516,0.11111111111111112,0.30833333333333335,0.2857142857142857,0.35000000000000003,0.47040816326530616,0.8918558077436582,0.9080213903743316,0.5714285714285714,0.5,0.4444444444444445,0,1,0,1,1,1
0.5404141616566467,0.35999999999999993,0.0,0.5,0.33333333333333337,0.20833333333333337,0.0,0.7000000000000001,0.4112244897959184,0.3444592790387183,0.2788770053475936,0.5714285714285714,0.6666666666666666,0.9444444444444444,0,0,0,0,0,1
0.006680026720106924,0.16000000000000003,0.7894736842105263,0.3548387096774194,0.5555555555555555,0.4666666666666667,0.2857142857142857,0.9,0.1872448979591837,0.5100133511348465,0.5668449197860963,0.9285714285714285,0.16666666666666666,0.1111111111111111,0,1,1,1,0,0
0.09352037408149638,0.24000000000000005,0.0,0.08064516129032258,0.8888888888888888,0.9333333333333335,0.0,0.15000000000000002,0.21275510204081635,0.1728971962616822,0.8922459893048129,0.1428571428571429,0.2777777777777778,0.9444444444444444,1,0,1,1,1,1
0.20307281229124918,0.12000000000000005,0.05263157894736842,0.5161290322580645,0.5555555555555555,0.06666666666666665,0.7142857142857142,0.1,0.6438775510204082,0.692923898531375,0.9061497326203208,0.9285714285714285,0.611111111111111,0.3888888888888889,0,0,0,1,0,1
0.8684034736138946,0.0,0.3157894736842105,0.8064516129032258,0.8888888888888888,0.33333333333333337,0.7142857142857142,0.5,0.05102040816326531,0.8064085447263016,0.0,0.6428571428571429,0.4444444444444444,0.3888888888888889,0,1,0,1,0,0
0.16232464929859725,0.48000000000000004,0.0,0.5,0.4444444444444445,0.20833333333333337,0.42857142857142855,0.1,0.6387755102040817,0.9766355140186915,0.6529411764705882,0.2857142857142857,0.16666666666666666,0.9444444444444444,0,1,1,1,0,0
0.726118904475618,0.8,0.631578947368421,0.03225806451612903,0.2222222222222222,0.5666666666666668,0.5714285714285714,1.0,0.07448979591836735,0.2149532710280374,0.6010695187165775,0.0,0.16666666666666666,0.49999999999999994,1,0,1,1,0,0
0.8904475617902472,0.6400000000000001,0.3684210526315789,0.6129032258064516,0.0,0.15833333333333333,0.42857142857142855,0.55,0.0,0.9926568758344458,0.9181818181818182,0.5714285714285714,0.0,0.7777777777777777,0,0,1,1,1,0
0.38810955243820977,0.12000000000000005,0.0,0.5806451612903226,0.0,0.9833333333333333,1.0,0.25,0.503061224489796,0.4612817089452603,0.5558823529411765,0.07142857142857145,0.05555555555555555,0.8333333333333333,0,0,0,0,1,1
0.7341349365397463,0.0,0.05263157894736842,0.22580645161290322,0.2222222222222222,0.1166666666666667,0.42857142857142855,0.8,0.6709183673469389,0.8077436582109478,0.4852941176470589,0.2857142857142857,0.2777777777777778,0.1111111111111111,0,0,1,1,1,0
